,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
15172,46,blue-collar,married,primary,no,399,yes,no,unknown,13,may,353,1,-1,0,unknown,no
15173,45,blue-collar,single,primary,no,116,no,no,unknown,13,apr,122,1,-1,0,unknown,yes
15174,30,management,married,tertiary,no,692,yes,yes,cellular,21,jul,336,4,-1,0,unknown,no
15175,33,blue-collar,married,unknown,no,-923,yes,no,telephone,31,jul,237,9,-1,0,unknown,no
15176,48,technician,married,secondary,no,0,no,no,cellular,19,aug,215,2,-1,0,unknown,no
15177,40,technician,single,secondary,no,5637,yes,no,unknown,30,may,553,3,-1,0,unknown,yes
15178,28,services,single,secondary,no,6332,yes,no,telephone,7,may,149,1,343,4,failure,no
15179,33,management,single,tertiary,no,0,yes,yes,cellular,21,nov,330,2,-1,0,unknown,no
15180,55,entrepreneur,divorced,tertiary,no,1730,no,no,cellular,22,jul,156,3,-1,0,unknown,no
15181,53,blue-collar,divorced,primary,no,4222,no,no,unknown,9,jun,112,1,-1,0,unknown,no
15182,33,blue-collar,married,secondary,no,0,no,no,unknown,23,may,211,3,-1,0,unknown,no
15183,30,services,single,secondary,no,245,no,yes,cellular,8,jul,187,2,-1,0,unknown,no
15184,48,blue-collar,married,secondary,no,3,no,yes,cellular,19,aug,289,2,-1,0,unknown,no
15185,45,self-employed,married,secondary,no,706,no,no,cellular,30,apr,78,2,176,1,success,no
15186,39,blue-collar,married,secondary,no,230,yes,yes,cellular,21,jul,38,1,-1,0,unknown,no
15187,40,blue-collar,single,secondary,no,322,yes,no,cellular,7,may,201,1,-1,0,unknown,no
15188,42,services,single,secondary,no,-193,yes,no,cellular,13,may,1805,4,-1,0,unknown,no
15189,26,technician,divorced,secondary,no,21,yes,no,unknown,27,may,133,1,-1,0,unknown,no
15190,38,blue-collar,single,secondary,no,2032,yes,no,cellular,5,may,87,4,349,2,failure,no
15191,60,management,married,tertiary,no,759,no,no,cellular,14,aug,136,2,-1,0,unknown,no
15192,36,management,married,tertiary,no,0,yes,no,cellular,21,nov,72,3,29,4,success,no
15193,45,management,divorced,secondary,no,644,yes,no,unknown,4,jun,633,1,-1,0,unknown,yes
15194,59,housemaid,married,primary,no,182,no,no,cellular,12,aug,90,1,104,2,failure,no
15195,39,housemaid,married,secondary,no,365,yes,no,unknown,7,may,274,4,-1,0,unknown,no
15196,43,management,single,tertiary,no,11891,no,no,cellular,4,dec,821,5,242,1,success,yes
15197,53,management,married,tertiary,no,369,yes,yes,unknown,14,may,161,2,-1,0,unknown,no
15198,73,retired,married,tertiary,no,448,no,no,cellular,22,jun,68,1,90,1,success,no
15199,66,blue-collar,married,primary,no,2552,no,no,telephone,22,apr,186,4,-1,0,unknown,no
15200,46,blue-collar,married,secondary,no,922,yes,no,telephone,18,nov,296,2,-1,0,unknown,no
15201,42,technician,married,secondary,no,4945,yes,no,cellular,2,mar,311,2,-1,0,unknown,yes
15202,28,blue-collar,single,secondary,no,1285,no,no,telephone,30,jan,199,2,2,17,other,no
15203,30,unemployed,single,secondary,no,40,no,no,cellular,5,feb,133,1,-1,0,unknown,no
15204,77,retired,married,primary,no,1385,no,no,telephone,8,sep,160,4,-1,0,unknown,no
15205,30,management,single,tertiary,no,697,no,no,cellular,10,aug,179,3,102,2,success,yes
15206,49,blue-collar,married,unknown,no,154,yes,no,unknown,5,may,357,1,-1,0,unknown,no
15207,52,management,married,primary,no,0,yes,yes,cellular,17,nov,121,1,-1,0,unknown,no
15208,50,technician,married,secondary,no,1838,yes,yes,cellular,13,aug,221,8,-1,0,unknown,no
15209,36,blue-collar,married,secondary,no,576,yes,no,cellular,10,jul,290,2,-1,0,unknown,no
15210,28,blue-collar,married,secondary,no,948,yes,no,unknown,9,may,455,1,-1,0,unknown,no
15211,36,technician,married,secondary,no,-158,yes,no,cellular,28,aug,1037,7,-1,0,unknown,no
15212,57,housemaid,married,primary,no,1969,no,no,cellular,14,aug,286,3,-1,0,unknown,no
15213,46,services,married,primary,no,437,yes,no,cellular,13,may,546,3,-1,0,unknown,yes
15214,36,self-employed,married,tertiary,no,307,yes,no,cellular,14,may,341,1,330,2,other,no
15215,32,blue-collar,divorced,primary,no,380,no,no,cellular,25,jul,48,2,-1,0,unknown,no
15216,36,admin.,married,secondary,no,96,no,no,cellular,30,apr,208,1,87,1,success,yes
15217,28,admin.,single,secondary,no,154,yes,no,cellular,15,may,536,1,364,1,other,yes
15218,35,blue-collar,married,secondary,no,5310,yes,no,unknown,29,may,97,1,-1,0,unknown,no
15219,35,technician,married,tertiary,no,2518,no,no,unknown,9,jun,400,1,-1,0,unknown,no
15220,30,admin.,single,secondary,no,2802,no,yes,telephone,18,nov,285,2,137,2,failure,no
15221,37,technician,married,tertiary,yes,0,yes,no,unknown,14,may,93,14,-1,0,unknown,no
15222,56,blue-collar,married,secondary,no,244,yes,no,cellular,14,may,465,3,-1,0,unknown,no
15223,32,blue-collar,single,secondary,no,811,yes,no,cellular,14,may,563,1,-1,0,unknown,yes
15224,42,management,married,tertiary,no,1680,yes,no,unknown,6,may,765,1,-1,0,unknown,no
15225,47,admin.,married,secondary,no,996,no,no,telephone,29,aug,247,2,-1,0,unknown,no
15226,35,blue-collar,married,secondary,no,5417,yes,no,cellular,6,may,303,1,-1,0,unknown,no
15227,44,management,married,unknown,no,282,no,no,cellular,6,oct,296,3,-1,0,unknown,yes
15228,49,blue-collar,married,primary,no,201,yes,yes,cellular,18,jul,297,2,-1,0,unknown,no
15229,30,management,married,secondary,no,0,yes,no,cellular,12,may,756,3,-1,0,unknown,no
15230,34,entrepreneur,married,secondary,yes,-868,yes,no,unknown,30,jun,198,2,-1,0,unknown,no
15231,50,blue-collar,married,primary,no,82,no,no,telephone,5,apr,456,1,-1,0,unknown,yes
15232,34,services,divorced,secondary,no,-240,yes,no,cellular,11,may,247,6,-1,0,unknown,no
15233,45,services,married,secondary,no,-1621,yes,yes,cellular,15,may,8,2,346,5,failure,no
15234,37,blue-collar,married,secondary,no,11953,yes,yes,unknown,29,may,208,1,-1,0,unknown,no
15235,57,unemployed,divorced,secondary,no,753,no,no,cellular,21,jul,730,8,-1,0,unknown,no
15236,45,technician,divorced,tertiary,no,378,yes,yes,cellular,13,may,67,2,-1,0,unknown,no
15237,33,blue-collar,single,unknown,no,-90,yes,no,unknown,13,may,415,1,-1,0,unknown,no
15238,31,management,married,secondary,no,55,no,no,cellular,7,aug,124,3,-1,0,unknown,no
15239,36,management,married,tertiary,no,1355,yes,no,unknown,20,jun,256,8,-1,0,unknown,no
15240,44,blue-collar,single,secondary,no,25,yes,no,cellular,12,may,244,3,-1,0,unknown,no
15241,34,admin.,married,secondary,no,36,no,no,cellular,22,aug,192,6,-1,0,unknown,no
15242,57,retired,married,primary,no,3401,yes,no,unknown,14,may,271,2,-1,0,unknown,no
15243,29,blue-collar,married,secondary,no,314,yes,yes,cellular,17,apr,357,1,-1,0,unknown,no
15244,48,admin.,single,secondary,no,6627,yes,no,cellular,16,apr,433,2,-1,0,unknown,no
15245,57,blue-collar,divorced,secondary,no,1795,yes,no,unknown,19,jun,818,1,-1,0,unknown,no
15246,37,services,single,secondary,no,459,no,no,telephone,16,jul,61,14,-1,0,unknown,no
15247,42,management,married,primary,no,860,yes,no,unknown,15,may,90,3,-1,0,unknown,no
15248,47,blue-collar,divorced,primary,no,126,yes,no,unknown,3,jun,2456,2,-1,0,unknown,yes
15249,39,technician,married,secondary,no,3663,no,no,cellular,11,aug,230,3,-1,0,unknown,no
15250,26,technician,single,tertiary,no,-67,yes,no,cellular,13,aug,143,1,90,1,success,no
15251,48,services,married,secondary,no,7019,yes,no,unknown,30,may,465,3,-1,0,unknown,no
15252,59,management,married,primary,no,396,yes,no,unknown,2,jun,72,3,-1,0,unknown,no
15253,36,technician,divorced,tertiary,no,0,no,no,unknown,23,may,539,2,-1,0,unknown,no
15254,51,admin.,divorced,secondary,no,2785,no,no,telephone,9,feb,23,10,-1,0,unknown,no
15255,49,management,married,unknown,no,383,yes,no,unknown,23,may,290,3,-1,0,unknown,no
15256,46,services,divorced,secondary,no,-179,no,no,cellular,2,feb,151,1,214,2,failure,no
15257,35,management,married,tertiary,no,3402,no,no,cellular,14,dec,269,1,194,2,failure,no
15258,58,retired,single,primary,no,999,no,no,cellular,25,jul,188,6,-1,0,unknown,no
15259,56,technician,married,secondary,no,992,no,no,unknown,9,jun,123,1,-1,0,unknown,no
15260,51,entrepreneur,married,unknown,no,606,yes,no,unknown,28,may,560,9,-1,0,unknown,yes
15261,47,management,married,primary,no,1675,yes,no,cellular,9,feb,38,3,-1,0,unknown,no
15262,51,management,married,tertiary,no,941,yes,yes,cellular,18,jul,252,6,-1,0,unknown,no
15263,28,admin.,single,tertiary,no,1104,yes,no,cellular,28,jul,73,7,-1,0,unknown,no
15264,30,blue-collar,married,secondary,no,0,yes,no,cellular,12,may,439,1,-1,0,unknown,no
15265,49,blue-collar,married,primary,no,3103,no,no,cellular,9,feb,26,5,-1,0,unknown,no
15266,42,admin.,married,secondary,no,208,yes,no,unknown,27,may,75,2,-1,0,unknown,no
15267,35,admin.,married,secondary,no,-130,yes,no,unknown,20,may,224,1,-1,0,unknown,no
15268,28,technician,single,tertiary,no,4253,yes,no,cellular,4,feb,336,6,-1,0,unknown,no
15269,46,services,married,secondary,no,9077,yes,no,cellular,17,apr,427,2,337,1,failure,no
15270,30,technician,married,secondary,no,2107,no,no,cellular,4,may,23,5,-1,0,unknown,no
15271,30,services,married,secondary,no,78,yes,no,cellular,6,may,198,1,-1,0,unknown,no
15272,46,blue-collar,married,secondary,no,922,yes,no,telephone,8,jul,576,1,-1,0,unknown,yes
15273,55,blue-collar,married,primary,no,145,no,no,telephone,2,feb,59,3,5,2,other,no
15274,45,blue-collar,single,primary,yes,-183,no,yes,cellular,15,jul,395,4,-1,0,unknown,no
15275,55,technician,married,tertiary,no,-466,yes,no,cellular,15,may,901,1,-1,0,unknown,yes
15276,28,services,married,secondary,no,-494,yes,no,unknown,20,jun,232,2,-1,0,unknown,no
15277,56,retired,married,secondary,no,5879,no,no,unknown,20,jun,237,3,-1,0,unknown,no
15278,55,management,married,unknown,no,179,no,no,unknown,19,jun,97,1,-1,0,unknown,no
15279,35,blue-collar,single,primary,no,90,yes,no,unknown,23,may,203,1,-1,0,unknown,no
15280,56,retired,divorced,primary,no,-154,yes,no,unknown,27,may,127,1,-1,0,unknown,no
15281,35,management,married,tertiary,no,495,no,no,cellular,30,apr,266,1,87,1,failure,yes
15282,30,blue-collar,single,unknown,no,0,yes,no,unknown,19,may,199,1,-1,0,unknown,no
15283,51,self-employed,married,secondary,yes,34,no,yes,cellular,7,jul,200,1,-1,0,unknown,no
15284,44,management,married,tertiary,no,17,yes,no,unknown,6,may,352,2,-1,0,unknown,no
15285,43,management,divorced,secondary,no,51,no,no,cellular,2,feb,430,1,-1,0,unknown,yes
15286,56,admin.,married,secondary,no,45,no,no,unknown,5,may,1467,1,-1,0,unknown,yes
15287,42,unemployed,single,secondary,no,1523,yes,no,cellular,2,feb,736,1,-1,0,unknown,no
15288,36,blue-collar,married,secondary,no,98,yes,no,cellular,12,may,415,1,344,1,failure,no
15289,44,blue-collar,married,primary,no,2467,yes,no,unknown,15,may,36,1,-1,0,unknown,no
15290,60,management,married,secondary,no,164,no,yes,cellular,8,jul,171,1,-1,0,unknown,no
15291,35,technician,married,secondary,no,150,no,no,cellular,18,aug,242,5,-1,0,unknown,no
15292,46,management,married,tertiary,no,0,no,no,cellular,26,may,401,1,-1,0,unknown,no
15293,39,admin.,married,secondary,no,9618,yes,no,cellular,13,may,94,2,338,1,failure,no
15294,32,technician,single,tertiary,no,5514,no,no,telephone,22,oct,181,1,-1,0,unknown,yes
15295,39,blue-collar,married,secondary,no,1969,no,no,cellular,21,nov,63,2,-1,0,unknown,no
15296,26,blue-collar,single,primary,no,17,yes,no,cellular,15,may,86,2,367,2,failure,no
15297,40,management,married,tertiary,no,384,no,no,cellular,20,apr,200,3,327,2,failure,no
15298,45,management,married,tertiary,no,623,no,no,cellular,9,sep,405,3,-1,0,unknown,no
15299,37,blue-collar,single,unknown,no,2188,no,no,unknown,16,may,193,8,-1,0,unknown,no
15300,31,management,married,secondary,no,0,no,no,cellular,29,jan,120,2,160,2,failure,no
15301,31,blue-collar,married,secondary,no,-88,yes,no,unknown,20,may,202,6,-1,0,unknown,no
15302,42,services,married,primary,no,2567,yes,no,unknown,19,may,401,2,-1,0,unknown,no
15303,32,self-employed,married,tertiary,no,3601,no,no,cellular,22,aug,171,15,-1,0,unknown,no
15304,33,blue-collar,married,secondary,no,529,yes,no,unknown,28,may,198,3,-1,0,unknown,no
15305,35,technician,single,secondary,no,920,yes,no,cellular,11,aug,159,2,286,6,failure,no
15306,35,management,single,tertiary,no,578,yes,no,cellular,19,nov,112,1,-1,0,unknown,no
15307,41,technician,married,secondary,no,994,no,no,cellular,22,aug,117,4,-1,0,unknown,no
15308,27,services,single,secondary,no,259,yes,no,unknown,23,may,78,10,-1,0,unknown,no
15309,47,unemployed,married,secondary,no,351,yes,yes,cellular,19,nov,174,1,174,1,failure,no
15310,30,self-employed,single,secondary,no,5223,no,no,cellular,14,oct,404,2,-1,0,unknown,no
15311,47,blue-collar,married,secondary,no,303,no,no,unknown,11,jun,261,1,-1,0,unknown,no
15312,47,management,married,tertiary,no,0,no,no,unknown,5,jun,265,2,-1,0,unknown,no
15313,33,admin.,married,secondary,no,616,no,no,cellular,6,sep,250,3,-1,0,unknown,yes
15314,50,blue-collar,married,primary,no,808,yes,no,cellular,20,nov,302,3,-1,0,unknown,no
15315,56,management,married,tertiary,no,-762,yes,yes,cellular,4,feb,19,10,7,5,other,no
15316,31,management,single,tertiary,no,147,no,no,cellular,9,jun,163,2,92,3,success,yes
15317,43,blue-collar,divorced,primary,no,328,no,yes,cellular,8,jul,192,1,-1,0,unknown,no
15318,46,technician,married,secondary,no,6086,no,no,cellular,11,aug,210,2,-1,0,unknown,no
15319,34,blue-collar,married,secondary,no,34,no,no,cellular,30,jan,379,1,-1,0,unknown,no
15320,40,entrepreneur,married,primary,no,3676,yes,yes,unknown,15,may,101,1,-1,0,unknown,no
15321,46,management,single,tertiary,yes,-344,no,no,cellular,8,aug,142,4,-1,0,unknown,no
15322,38,management,married,tertiary,no,223,no,no,cellular,28,jan,63,1,-1,0,unknown,no
15323,33,housemaid,divorced,secondary,no,-18,yes,no,unknown,5,jun,27,8,-1,0,unknown,no
15324,37,blue-collar,divorced,secondary,no,752,yes,no,cellular,17,apr,153,3,-1,0,unknown,no
15325,31,management,single,tertiary,no,-234,yes,no,cellular,18,may,124,1,-1,0,unknown,no
15326,29,admin.,single,tertiary,no,-197,no,no,unknown,6,aug,47,1,-1,0,unknown,no
15327,37,management,married,tertiary,no,2672,yes,no,cellular,11,aug,549,1,-1,0,unknown,no
15328,43,management,married,tertiary,no,1800,no,no,telephone,29,jul,103,3,-1,0,unknown,no
15329,31,services,married,secondary,no,418,yes,yes,cellular,9,jul,219,1,-1,0,unknown,no
15330,44,self-employed,married,secondary,no,5068,no,no,cellular,8,jul,256,2,-1,0,unknown,no
15331,54,blue-collar,married,primary,no,6242,yes,no,cellular,7,may,162,1,-1,0,unknown,no
15332,55,management,married,tertiary,no,134,no,no,cellular,12,aug,1650,16,-1,0,unknown,no
15333,40,retired,married,primary,no,-407,yes,no,cellular,18,jul,905,3,-1,0,unknown,no
15334,37,technician,married,secondary,no,3043,no,no,cellular,11,aug,123,4,-1,0,unknown,no
15335,29,blue-collar,single,primary,no,10,no,no,cellular,14,jul,135,3,-1,0,unknown,no
15336,56,technician,married,secondary,no,4063,no,yes,telephone,28,jul,31,4,-1,0,unknown,no
15337,38,technician,married,secondary,no,821,yes,yes,unknown,21,may,78,1,-1,0,unknown,no
15338,38,technician,single,tertiary,no,-572,yes,yes,unknown,5,jun,26,24,-1,0,unknown,no
15339,27,management,single,tertiary,no,0,yes,no,cellular,5,feb,196,1,-1,0,unknown,no
15340,29,technician,married,tertiary,no,4557,no,no,cellular,28,jan,103,2,-1,0,unknown,no
15341,26,admin.,single,secondary,no,1348,no,no,cellular,30,jan,103,1,-1,0,unknown,no
15342,27,admin.,married,secondary,no,639,no,yes,cellular,14,jul,243,3,-1,0,unknown,no
15343,32,admin.,single,secondary,no,217,yes,no,unknown,5,may,345,1,-1,0,unknown,no
15344,26,technician,single,tertiary,no,3411,no,no,cellular,18,feb,236,1,183,2,success,no
15345,49,management,married,tertiary,no,20,yes,no,cellular,4,feb,117,1,-1,0,unknown,no
15346,39,management,single,tertiary,no,220,yes,no,unknown,8,may,87,2,-1,0,unknown,no
15347,22,student,single,primary,no,3472,no,no,cellular,20,oct,332,1,183,3,failure,yes
15348,36,technician,single,secondary,no,98,no,no,cellular,30,jan,771,1,-1,0,unknown,yes
15349,27,admin.,married,secondary,no,512,yes,no,cellular,22,jul,259,1,-1,0,unknown,no
15350,34,student,single,unknown,no,242,no,no,telephone,4,mar,364,2,244,2,failure,no
15351,27,services,single,secondary,no,139,no,no,cellular,25,jul,165,3,-1,0,unknown,no
15352,30,services,divorced,secondary,no,0,yes,yes,cellular,18,nov,174,2,111,3,failure,no
15353,44,admin.,divorced,secondary,no,611,no,no,cellular,31,jul,6,10,-1,0,unknown,no
15354,58,technician,married,secondary,no,950,yes,no,cellular,8,may,49,1,303,1,failure,no
15355,36,management,single,tertiary,no,1089,yes,no,unknown,30,may,126,1,-1,0,unknown,no
15356,57,management,married,tertiary,no,1410,yes,no,cellular,10,jul,185,1,-1,0,unknown,no
15357,32,management,single,tertiary,no,577,no,no,cellular,7,aug,101,2,-1,0,unknown,no
15358,45,self-employed,married,tertiary,no,35589,no,no,telephone,18,nov,570,2,-1,0,unknown,no
15359,32,management,married,tertiary,no,6274,yes,no,cellular,17,nov,500,2,-1,0,unknown,no
15360,31,technician,married,tertiary,no,344,no,no,cellular,8,aug,62,3,-1,0,unknown,no
15361,37,management,married,tertiary,no,1315,no,no,cellular,30,jun,224,1,-1,0,unknown,yes
15362,45,blue-collar,married,primary,no,2433,no,no,cellular,6,aug,133,2,-1,0,unknown,no
15363,32,blue-collar,married,secondary,no,14,yes,no,unknown,2,jun,171,1,-1,0,unknown,no
15364,47,management,divorced,tertiary,no,-363,yes,yes,unknown,27,may,513,1,-1,0,unknown,no
15365,32,blue-collar,married,secondary,no,472,yes,no,cellular,20,apr,58,2,342,2,failure,no
15366,54,management,married,tertiary,no,1146,yes,no,cellular,12,aug,205,2,-1,0,unknown,no
15367,54,blue-collar,married,primary,no,428,yes,no,cellular,8,may,311,1,-1,0,unknown,no
15368,33,management,married,tertiary,no,2441,yes,yes,cellular,19,nov,154,1,-1,0,unknown,no
15369,29,housemaid,married,primary,no,417,no,no,cellular,23,jul,108,2,-1,0,unknown,no
15370,37,admin.,divorced,secondary,no,5768,yes,no,cellular,18,may,297,1,-1,0,unknown,no
15371,49,unknown,married,unknown,no,301,no,no,cellular,14,aug,789,2,-1,0,unknown,no
15372,27,blue-collar,married,primary,no,500,yes,no,cellular,15,may,16,6,365,6,failure,no
15373,39,management,married,tertiary,no,8195,no,no,cellular,5,aug,121,3,-1,0,unknown,no
15374,47,admin.,single,secondary,no,-331,yes,no,cellular,14,jul,227,4,-1,0,unknown,no
15375,45,blue-collar,married,secondary,no,-73,yes,no,cellular,6,apr,551,3,313,9,failure,no
15376,43,services,single,secondary,no,370,yes,no,cellular,4,feb,257,1,-1,0,unknown,no
15377,58,management,divorced,tertiary,no,5701,no,no,cellular,14,aug,92,3,106,2,success,no
15378,29,services,single,secondary,no,31,yes,no,cellular,11,may,82,1,369,3,other,no
15379,52,technician,married,secondary,no,279,no,yes,cellular,2,feb,72,1,203,3,failure,no
15380,53,retired,married,tertiary,no,183,yes,no,unknown,15,may,73,1,-1,0,unknown,no
15381,53,retired,married,secondary,no,38,yes,no,cellular,17,nov,89,1,-1,0,unknown,no
15382,34,blue-collar,married,secondary,no,529,yes,no,cellular,14,may,325,1,351,3,failure,no
15383,49,management,divorced,tertiary,no,5223,no,no,cellular,4,aug,86,1,-1,0,unknown,no
15384,42,management,single,tertiary,no,10907,no,no,cellular,4,may,74,3,-1,0,unknown,no
15385,38,management,single,tertiary,no,1819,no,no,cellular,5,feb,101,3,-1,0,unknown,no
15386,36,management,single,tertiary,no,624,yes,no,unknown,6,jun,141,3,-1,0,unknown,no
15387,28,services,married,secondary,no,7,yes,yes,cellular,14,jul,226,4,-1,0,unknown,no
15388,56,services,married,secondary,no,22196,yes,no,cellular,21,nov,189,1,-1,0,unknown,no
15389,27,technician,single,secondary,no,299,yes,no,cellular,5,feb,29,7,-1,0,unknown,no
15390,29,management,married,tertiary,no,125,no,no,cellular,30,apr,130,2,-1,0,unknown,no
15391,37,admin.,married,secondary,no,637,no,no,unknown,5,jun,1084,1,-1,0,unknown,no
15392,35,blue-collar,single,secondary,no,907,yes,yes,unknown,8,may,242,1,-1,0,unknown,no
